content_id,title,category,subcategory,tags,format,mood,depth_level,duration_minutes,cost_band,time_of_day_fit,location_scope,is_local_content,freshness_band,publish_date,popularity_score,recency_score,content_quality_score,text_features
C0648,Beginner Workouts for Tight Student Schedules Without a Gym Membership,Fitness,Gym Guides,stretching|student fitness|walking|workout,Video,Energetic,Light,41,Low,Late Night,Online,0,Evergreen,2025-10-12,68,26,70,Beginner Workouts for Tight Student Schedules Without a Gym Membership Fitness Gym Guides stretching student fitness walking workout Video Energetic Light
C0649,Affordable City Plans for a Spontaneous Saturday for Students,Travel,Day Trips,hidden gems|cheap trips|weekend|travel,Video,Relaxed,Light,33,Low,Evening,Online,0,Evergreen,2025-11-03,72,37,78,Affordable City Plans for a Spontaneous Saturday for Students Travel Day Trips hidden gems cheap trips weekend travel Video Relaxed Light
C0650,Subscription Savings Tips for Students That Actually Feel Useful,Deals,Subscriptions,shopping|cheap|discount|value,Guide,Curious,Deep,13,Low,Evening,Remote,0,Recent,2025-11-02,53,36,83,Subscription Savings Tips for Students That Actually Feel Useful Deals Subscriptions shopping cheap discount value Guide Curious Deep
C0651,Budgeting on a Student Schedule for Everyday Spending,Finance,Side Income,student money|savings|finance|discounts,Podcast,Curious,Moderate,34,Low,Weekend,Online,0,Evergreen,2025-09-13,97,11,75,Budgeting on a Student Schedule for Everyday Spending Finance Side Income student money savings finance discounts Podcast Curious Moderate
C0652,Budget-Friendly Food Spots Worth Trying This Week for Shared Kitchens,Food,Quick Recipes,budget meals|cafes|student food|quick meals,Guide,Relaxed,Deep,13,Medium,Afternoon,St Albans,1,Evergreen,2025-09-16,77,13,63,Budget-Friendly Food Spots Worth Trying This Week for Shared Kitchens Food Quick Recipes budget meals cafes student food quick meals Guide Relaxed Deep
C0653,Five Focus Rituals for Low-Energy Days When Motivation Drops,Productivity,Workflows,discipline|planning|habits|productivity,Checklist,Calm,Moderate,8,Low,Afternoon,Online,0,Evergreen,2026-01-28,47,80,83,Five Focus Rituals for Low-Energy Days When Motivation Drops Productivity Workflows discipline planning habits productivity Checklist Calm Moderate
C0654,Self-Improvement Habits That Don’t Take Over Your Day for Cleaner Daily Systems,Lifestyle,Daily Routines,lifestyle|student life|daily life|fashion,Guide,Relaxed,Light,19,Medium,Morning,Online,0,Recent,2025-09-14,91,12,81,Self-Improvement Habits That Don’t Take Over Your Day for Cleaner Daily Systems Lifestyle Daily Routines lifestyle student life daily life fashion Guide Relaxed Light
C0655,Planning Systems That Work Across Study and Life for Hybrid Routines,Productivity,Apps,planning|focus|discipline|time blocking,Podcast,Motivated,Light,26,Low,Late Night,Online,0,Evergreen,2026-02-21,59,92,77,Planning Systems That Work Across Study and Life for Hybrid Routines Productivity Apps planning focus discipline time blocking Podcast Motivated Light
C0656,Subscription Savings Tips for Students That Actually Feel Useful,Deals,Essentials,student offers|deals|subscriptions|discount,Carousel,Motivated,Moderate,5,Low,Afternoon,Online,0,New,2025-09-19,42,14,84,Subscription Savings Tips for Students That Actually Feel Useful Deals Essentials student offers deals subscriptions discount Carousel Motivated Moderate
C0657,Simple Tech Upgrades for Productivity and Focus for Better Focus,Tech,Digital Skills,tech|apps|tools|digital,Guide,Curious,Light,31,Free,Afternoon,Online,0,Evergreen,2025-11-14,80,42,73,Simple Tech Upgrades for Productivity and Focus for Better Focus Tech Digital Skills tech apps tools digital Guide Curious Light
C0658,How to Build a Small Emergency Buffer While Studying for Everyday Spending,Finance,Savings,cheap|budget|discounts|student money,Guide,Calm,Moderate,23,Medium,Morning,Online,0,Recent,2026-01-17,56,74,80,How to Build a Small Emergency Buffer While Studying for Everyday Spending Finance Savings cheap budget discounts student money Guide Calm Moderate
C0659,7 Revision Habits That Actually Stick for Group Sessions,Study,Note Taking,flashcards|students|deep work|notes,Podcast,Motivated,Moderate,35,High,Morning,Online,0,Evergreen,2025-11-13,57,42,77,7 Revision Habits That Actually Stick for Group Sessions Study Note Taking flashcards students deep work notes Podcast Motivated Moderate
C0660,Hidden Day Trips Near Campus Worth the Train Fare for Students,Travel,Day Trips,travel|cheap trips|weekend|student travel,Guide,Curious,Light,35,Free,Weekend,Hatfield,1,Evergreen,2026-01-22,99,77,75,Hidden Day Trips Near Campus Worth the Train Fare for Students Travel Day Trips travel cheap trips weekend student travel Guide Curious Light
C0661,AI Tools Worth Testing for Everyday Student Life for Better Focus,Tech,Gadgets,ai tools|tech|tools|digital,Video,Motivated,Deep,24,Medium,Morning,Online,0,New,2025-10-05,58,22,70,AI Tools Worth Testing for Everyday Student Life for Better Focus Tech Gadgets ai tools tech tools digital Video Motivated Deep
C0662,A Simple Weekly Reset Routine for Students When Motivation Drops,Productivity,Workflows,workflow|planning|focus|discipline,Article,Focused,Moderate,7,Free,Late Night,Remote,0,Recent,2026-02-19,78,91,76,A Simple Weekly Reset Routine for Students When Motivation Drops Productivity Workflows workflow planning focus discipline Article Focused Moderate
C0663,Energetic Tracks for a Better Start to the Day That Feel Fresh,Music,Lo-fi,mood|music|focus music|party,Carousel,Relaxed,Light,6,High,Evening,Online,0,Evergreen,2025-11-11,53,41,92,Energetic Tracks for a Better Start to the Day That Feel Fresh Music Lo-fi mood music focus music party Carousel Relaxed Light
C0664,How to Follow Up After an Interview Without Sounding Generic for Internship Season,Career,Internships,cv|jobs|internships|interview,Long Video,Motivated,Deep,25,Medium,Evening,Online,0,Recent,2026-01-17,90,74,71,How to Follow Up After an Interview Without Sounding Generic for Internship Season Career Internships cv jobs internships interview Long Video Motivated Deep
C0665,Hidden Day Trips Near Campus Worth the Train Fare for Weekend Plans,Travel,City Guides,explore|student travel|travel|city guide,Carousel,Relaxed,Deep,3,Free,Late Night,Online,0,Recent,2026-03-04,31,97,89,Hidden Day Trips Near Campus Worth the Train Fare for Weekend Plans Travel City Guides explore student travel travel city guide Carousel Relaxed Deep
C0666,Simple Tech Upgrades for Productivity and Focus Without Paying Too Much,Tech,AI Tools,gadgets|student tools|ai tools|apps,Short Video,Motivated,Moderate,5,Medium,Evening,London,1,Recent,2025-10-17,52,28,86,Simple Tech Upgrades for Productivity and Focus Without Paying Too Much Tech AI Tools gadgets student tools ai tools apps Short Video Motivated Moderate
C0667,How to Build Better Lecture Notes Without Overwriting Everything for Group Sessions,Study,Note Taking,flashcards|focus|deep work|exam prep,Guide,Motivated,Deep,20,Free,Weekend,Online,0,Recent,2025-09-11,29,10,87,How to Build Better Lecture Notes Without Overwriting Everything for Group Sessions Study Note Taking flashcards focus deep work exam prep Guide Motivated Deep
C0668,Late-Night Tracks for Quiet Study Sessions for Deep Focus,Music,Lo-fi,focus music|mood|party|lofi,Short Video,Energetic,Light,8,Low,Morning,London,1,Recent,2025-10-18,43,29,86,Late-Night Tracks for Quiet Study Sessions for Deep Focus Music Lo-fi focus music mood party lofi Short Video Energetic Light
C0669,Time-Blocking Without Burning Out for Hybrid Routines,Productivity,Habits,planning|discipline|workflow|habits,Short Video,Focused,Moderate,7,Free,Late Night,London,1,Evergreen,2025-09-19,65,14,67,Time-Blocking Without Burning Out for Hybrid Routines Productivity Habits planning discipline workflow habits Short Video Focused Moderate
C0670,Digital Habits That Reduce Daily Friction That Actually Last,Lifestyle,Fashion,routine|habits|lifestyle|student life,Podcast,Curious,Moderate,28,Medium,Morning,Online,0,Evergreen,2025-11-21,57,46,85,Digital Habits That Reduce Daily Friction That Actually Last Lifestyle Fashion routine habits lifestyle student life Podcast Curious Moderate
C0671,Low-Cost Weekend Plans for Students You’ll Actually Want to Attend,Events,Local Events,campus|things to do|social|weekend,Short Video,Curious,Light,8,Medium,Late Night,Hatfield,1,New,2025-09-29,66,19,84,Low-Cost Weekend Plans for Students You’ll Actually Want to Attend Events Local Events campus things to do social weekend Short Video Curious Light
C0672,CV Tweaks That Make Student Applications Stronger for Student Professionals,Career,Interviews,networking|interview|internships|linkedin,Article,Motivated,Light,7,Low,Evening,Hatfield,1,New,2025-09-05,99,7,60,CV Tweaks That Make Student Applications Stronger for Student Professionals Career Interviews networking interview internships linkedin Article Motivated Light
C0673,Local Events That Feel Social Without Being Too Much This Month,Events,Social Activities,social|weekend|workshops|local,Carousel,Excited,Light,3,Medium,Evening,Online,0,New,2026-02-23,94,93,79,Local Events That Feel Social Without Being Too Much This Month Events Social Activities social weekend workshops local Carousel Excited Light
C0674,The Best Group Study Strategies for Busy Weeks for Busy Weeks,Study,Note Taking,deep work|flashcards|exam prep|focus,Checklist,Motivated,Light,10,High,Late Night,Remote,0,Evergreen,2025-11-21,48,46,63,The Best Group Study Strategies for Busy Weeks for Busy Weeks Study Note Taking deep work flashcards exam prep focus Checklist Motivated Light
C0675,A Realistic LinkedIn Routine for Students for Student Professionals,Career,CVs,linkedin|jobs|networking|interview,Article,Motivated,Light,6,Low,Weekend,Online,0,New,2025-10-07,61,23,88,A Realistic LinkedIn Routine for Students for Student Professionals Career CVs linkedin jobs networking interview Article Motivated Light
C0676,A Simple Weekly Reset Routine for Students for Students,Productivity,Apps,workflow|time blocking|focus|discipline,Short Video,Motivated,Deep,6,Medium,Weekend,Online,0,Evergreen,2025-10-09,62,24,94,A Simple Weekly Reset Routine for Students for Students Productivity Apps workflow time blocking focus discipline Short Video Motivated Deep
C0677,Budget-Friendly Food Spots Worth Trying This Week for Rainy Evenings,Food,Takeaway Picks,student food|budget meals|quick meals|cheap eats,Carousel,Energetic,Moderate,3,Medium,Late Night,Remote,0,Evergreen,2025-09-11,38,10,77,Budget-Friendly Food Spots Worth Trying This Week for Rainy Evenings Food Takeaway Picks student food budget meals quick meals cheap eats Carousel Energetic Moderate
C0678,Budget-Friendly Food Spots Worth Trying This Week for Shared Kitchens,Food,Cafe Guides,cheap eats|meal prep|cafes|food,Guide,Relaxed,Moderate,33,Medium,Weekend,Hatfield,1,New,2025-11-09,42,40,81,Budget-Friendly Food Spots Worth Trying This Week for Shared Kitchens Food Cafe Guides cheap eats meal prep cafes food Guide Relaxed Moderate
C0679,Campus Events Worth Leaving Your Room For Near Campus,Events,Local Events,workshops|campus|events|weekend,Article,Curious,Light,5,Medium,Evening,Remote,0,Recent,2026-03-02,80,96,73,Campus Events Worth Leaving Your Room For Near Campus Events Local Events workshops campus events weekend Article Curious Light
C0680,Campus Events Worth Leaving Your Room For This Month,Events,Workshops,weekend|social|things to do|workshops,Guide,Excited,Moderate,34,Free,Evening,Watford,1,Evergreen,2025-12-09,18,55,80,Campus Events Worth Leaving Your Room For This Month Events Workshops weekend social things to do workshops Guide Excited Moderate
C0681,Discount Bundles Worth Checking Before the Weekend That Actually Feel Useful,Deals,Cheap Finds,shopping|value|deals|subscriptions,Short Video,Curious,Moderate,8,Free,Late Night,Online,0,Recent,2025-11-23,72,47,82,Discount Bundles Worth Checking Before the Weekend That Actually Feel Useful Deals Cheap Finds shopping value deals subscriptions Short Video Curious Moderate
C0682,Low-Equipment Fitness Routines That Still Feel Effective on Restless Days,Fitness,Stretching,beginner|walking|gym|fitness,Article,Focused,Light,8,Free,Afternoon,London,1,Evergreen,2025-10-08,87,24,66,Low-Equipment Fitness Routines That Still Feel Effective on Restless Days Fitness Stretching beginner walking gym fitness Article Focused Light
C0683,Flashcard Systems Students Actually Keep Using on a Tight Timetable,Study,Exam Prep,revision|notes|students|focus,Checklist,Focused,Deep,12,Low,Weekend,Online,0,New,2026-01-09,77,70,91,Flashcard Systems Students Actually Keep Using on a Tight Timetable Study Exam Prep revision notes students focus Checklist Focused Deep
C0684,Energetic Tracks for a Better Start to the Day That Feel Fresh,Music,Study Playlists,music|focus music|party|indie,Carousel,Relaxed,Moderate,5,Medium,Morning,Online,0,Recent,2025-10-21,32,30,81,Energetic Tracks for a Better Start to the Day That Feel Fresh Music Study Playlists music focus music party indie Carousel Relaxed Moderate
C0685,Underrated Series to Start When You Need a Reset This Weekend,Entertainment,Movies,movies|shows|anime|weekend watch,Article,Relaxed,Deep,4,Medium,Weekend,Online,0,New,2025-10-20,55,30,77,Underrated Series to Start When You Need a Reset This Weekend Entertainment Movies movies shows anime weekend watch Article Relaxed Deep
C0686,Budget-Friendly Food Spots Worth Trying This Week This Week,Food,Budget Meals,food|meal prep|quick meals|cheap eats,Article,Curious,Light,7,Low,Weekend,Online,0,Recent,2025-12-16,71,58,72,Budget-Friendly Food Spots Worth Trying This Week This Week Food Budget Meals food meal prep quick meals cheap eats Article Curious Light
C0687,Questions to Ask at Networking Events That Lead Somewhere That Recruiters Notice,Career,Side Hustles,jobs|internships|career|networking,Long Video,Curious,Moderate,22,High,Weekend,Hatfield,1,Evergreen,2025-10-16,52,28,78,Questions to Ask at Networking Events That Lead Somewhere That Recruiters Notice Career Side Hustles jobs internships career networking Long Video Curious Moderate
C0688,Low-Cost Finds That Make Daily Life Easier This Week,Deals,Cheap Finds,shopping|subscriptions|value|student offers,Article,Curious,Moderate,5,High,Afternoon,London,1,Recent,2025-12-13,45,57,66,Low-Cost Finds That Make Daily Life Easier This Week Deals Cheap Finds shopping subscriptions value student offers Article Curious Moderate
C0689,Cheap Meals You Can Make in Under 20 Minutes for Shared Kitchens,Food,Budget Meals,budget meals|student food|cafes|meal prep,Short Video,Relaxed,Moderate,3,Free,Afternoon,London,1,Evergreen,2026-02-03,77,83,65,Cheap Meals You Can Make in Under 20 Minutes for Shared Kitchens Food Budget Meals budget meals student food cafes meal prep Short Video Relaxed Moderate
C0690,How to Organize a Semester Without Overcomplicating It for Students,Productivity,Routines,discipline|workflow|focus|productivity,Guide,Motivated,Moderate,26,Medium,Late Night,London,1,Recent,2025-09-06,76,8,83,How to Organize a Semester Without Overcomplicating It for Students Productivity Routines discipline workflow focus productivity Guide Motivated Moderate
C0691,Digital Tools for Staying Organised Across Everything That Students Keep Reusing,Tech,Gadgets,ai tools|digital|apps|student tools,Short Video,Motivated,Deep,3,Low,Evening,Online,0,New,2026-02-15,33,89,70,Digital Tools for Staying Organised Across Everything That Students Keep Reusing Tech Gadgets ai tools digital apps student tools Short Video Motivated Deep
C0692,How to Build a Small Emergency Buffer While Studying for Everyday Spending,Finance,Budgeting,finance|savings|deals|discounts,Podcast,Focused,Deep,32,Low,Afternoon,Hatfield,1,New,2026-02-12,86,87,67,How to Build a Small Emergency Buffer While Studying for Everyday Spending Finance Budgeting finance savings deals discounts Podcast Focused Deep
C0693,Low-Cost Weekend Plans for Students Without Big Spending,Events,Markets,local|workshops|social|campus,Carousel,Social,Deep,7,Low,Weekend,St Albans,1,Recent,2025-10-14,56,27,83,Low-Cost Weekend Plans for Students Without Big Spending Events Markets local workshops social campus Carousel Social Deep
C0694,Digital Habits That Reduce Daily Friction That Feel Worth It,Lifestyle,Digital Life,daily life|lifestyle|student life|routine,Carousel,Curious,Light,3,Free,Morning,Online,0,Recent,2026-02-10,79,86,75,Digital Habits That Reduce Daily Friction That Feel Worth It Lifestyle Digital Life daily life lifestyle student life routine Carousel Curious Light
C0695,Short Entertainment Picks for Study Breaks After Long Study Days,Entertainment,Anime,shows|weekend watch|fun|movies,Article,Excited,Deep,10,Low,Weekend,Hatfield,1,Recent,2026-01-25,54,78,93,Short Entertainment Picks for Study Breaks After Long Study Days Entertainment Anime shows weekend watch fun movies Article Excited Deep
C0696,Student Snacks That Feel Better Than Instant Noodles on a Budget,Food,Budget Meals,cafes|food|quick meals|student food,Guide,Energetic,Moderate,27,Low,Weekend,St Albans,1,Recent,2025-09-20,96,15,88,Student Snacks That Feel Better Than Instant Noodles on a Budget Food Budget Meals cafes food quick meals student food Guide Energetic Moderate
C0697,How to Follow Up After an Interview Without Sounding Generic Without Sounding Robotic,Career,Side Hustles,jobs|internships|interview|career,Long Video,Curious,Moderate,41,Free,Weekend,Remote,0,Recent,2026-01-16,66,74,69,How to Follow Up After an Interview Without Sounding Generic Without Sounding Robotic Career Side Hustles jobs internships interview career Long Video Curious Moderate
C0698,Five Focus Rituals for Low-Energy Days for Students,Productivity,Workflows,productivity|workflow|time blocking|planning,Checklist,Motivated,Moderate,6,Low,Morning,Online,0,Evergreen,2025-10-14,50,27,83,Five Focus Rituals for Low-Energy Days for Students Productivity Workflows productivity workflow time blocking planning Checklist Motivated Moderate
C0699,Lifestyle Upgrades That Feel Small but Useful Without Overdoing It,Lifestyle,Room Setup,student life|room setup|daily life|habits,Article,Relaxed,Light,12,Medium,Evening,Online,0,Evergreen,2026-01-15,72,73,93,Lifestyle Upgrades That Feel Small but Useful Without Overdoing It Lifestyle Room Setup student life room setup daily life habits Article Relaxed Light
C0700,Student Snacks That Feel Better Than Instant Noodles on a Budget,Food,Budget Meals,quick meals|budget meals|food|cheap eats,Short Video,Curious,Moderate,4,Free,Weekend,Online,0,Evergreen,2025-09-28,76,19,61,Student Snacks That Feel Better Than Instant Noodles on a Budget Food Budget Meals quick meals budget meals food cheap eats Short Video Curious Moderate
C0701,Cheap Meals You Can Make in Under 20 Minutes for Shared Kitchens,Food,Meal Prep,food|budget meals|student food|meal prep,Short Video,Relaxed,Moderate,1,Medium,Weekend,St Albans,1,Evergreen,2026-01-30,83,81,67,Cheap Meals You Can Make in Under 20 Minutes for Shared Kitchens Food Meal Prep food budget meals student food meal prep Short Video Relaxed Moderate
C0702,Meal Prep Ideas That Survive a Busy Timetable This Week,Food,Meal Prep,food|meal prep|student food|cheap eats,Short Video,Energetic,Deep,4,Medium,Late Night,Remote,0,Evergreen,2025-11-15,58,43,80,Meal Prep Ideas That Survive a Busy Timetable This Week Food Meal Prep food meal prep student food cheap eats Short Video Energetic Deep
C0703,Hidden Day Trips Near Campus Worth the Train Fare Near London,Travel,Weekend Trips,city guide|hidden gems|travel|explore,Article,Excited,Moderate,4,Free,Morning,London,1,New,2026-02-24,99,93,98,Hidden Day Trips Near Campus Worth the Train Fare Near London Travel Weekend Trips city guide hidden gems travel explore Article Excited Moderate
C0704,7 Revision Habits That Actually Stick for Busy Weeks,Study,Note Taking,notes|students|flashcards|deep work,Short Video,Motivated,Light,8,Low,Evening,London,1,Recent,2025-12-12,75,56,75,7 Revision Habits That Actually Stick for Busy Weeks Study Note Taking notes students flashcards deep work Short Video Motivated Light
C0705,How to Organize a Semester Without Overcomplicating It for Better Consistency,Productivity,Habits,habits|focus|time blocking|planning,Checklist,Motivated,Light,10,High,Afternoon,Hatfield,1,Evergreen,2025-10-18,74,29,87,How to Organize a Semester Without Overcomplicating It for Better Consistency Productivity Habits habits focus time blocking planning Checklist Motivated Light
C0706,Five Focus Rituals for Low-Energy Days Without Overplanning,Productivity,Habits,productivity|focus|time blocking|discipline,Podcast,Focused,Light,19,Low,Evening,Remote,0,Recent,2025-11-23,59,47,97,Five Focus Rituals for Low-Energy Days Without Overplanning Productivity Habits productivity focus time blocking discipline Podcast Focused Light
C0707,Sleep Routines That Feel Realistic for Students When You Feel Drained,Wellness,Balance,sleep|stress|mindfulness|wellness,Podcast,Motivated,Light,10,Free,Afternoon,Online,0,Recent,2025-11-29,69,50,83,Sleep Routines That Feel Realistic for Students When You Feel Drained Wellness Balance sleep stress mindfulness wellness Podcast Motivated Light
C0708,Time-Blocking Without Burning Out for Students,Productivity,Routines,planning|discipline|focus|habits,Guide,Calm,Moderate,12,Free,Late Night,Hatfield,1,Evergreen,2025-10-07,76,23,82,Time-Blocking Without Burning Out for Students Productivity Routines planning discipline focus habits Guide Calm Moderate
C0709,Interesting Workshops and Meetups to Check Out for Social Weekends,Events,Workshops,things to do|local|weekend|campus,Short Video,Social,Moderate,6,Low,Afternoon,Online,0,New,2025-11-28,80,49,71,Interesting Workshops and Meetups to Check Out for Social Weekends Events Workshops things to do local weekend campus Short Video Social Moderate
C0710,Fun Recommendations for a No-Pressure Weekend This Weekend,Entertainment,Anime,movies|anime|entertainment|gaming,Article,Excited,Light,11,Free,Evening,Hatfield,1,New,2025-09-13,54,11,65,Fun Recommendations for a No-Pressure Weekend This Weekend Entertainment Anime movies anime entertainment gaming Article Excited Light
C0711,Ways to Cut Everyday Costs Without Feeling Restricted for Tight Budgets,Finance,Budgeting,student money|deals|cheap|discounts,Carousel,Curious,Light,4,Low,Evening,Online,0,Recent,2026-03-10,72,100,86,Ways to Cut Everyday Costs Without Feeling Restricted for Tight Budgets Finance Budgeting student money deals cheap discounts Carousel Curious Light
C0712,Time-Blocking Without Burning Out for Hybrid Routines,Productivity,Workflows,planning|productivity|workflow|time blocking,Short Video,Motivated,Moderate,5,Free,Weekend,Online,0,Evergreen,2026-01-09,73,70,96,Time-Blocking Without Burning Out for Hybrid Routines Productivity Workflows planning productivity workflow time blocking Short Video Motivated Moderate
C0713,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Exam Prep,revision|focus|deep work|exam prep,Article,Focused,Deep,12,Low,Weekend,Online,0,Evergreen,2025-12-31,64,66,85,The Best Group Study Strategies for Busy Weeks for Group Sessions Study Exam Prep revision focus deep work exam prep Article Focused Deep
C0714,Things to Do This Week Beyond the Usual Routine Without Big Spending,Events,Local Events,things to do|weekend|events|local,Article,Excited,Deep,7,Low,Evening,London,1,New,2025-09-17,45,13,73,Things to Do This Week Beyond the Usual Routine Without Big Spending Events Local Events things to do weekend events local Article Excited Deep
C0715,How to Follow Up After an Interview Without Sounding Generic That Recruiters Notice,Career,Networking,networking|interview|linkedin|jobs,Article,Curious,Moderate,12,Medium,Late Night,Online,0,New,2026-02-23,77,93,87,How to Follow Up After an Interview Without Sounding Generic That Recruiters Notice Career Networking networking interview linkedin jobs Article Curious Moderate
C0716,Internship Search Habits That Compound Over Time for Graduate Roles,Career,Interviews,jobs|linkedin|networking|career,Long Video,Curious,Light,37,Low,Afternoon,Online,0,Evergreen,2025-12-11,59,56,77,Internship Search Habits That Compound Over Time for Graduate Roles Career Interviews jobs linkedin networking career Long Video Curious Light
C0717,Calm Systems for Managing Academic Pressure for Students,Wellness,Balance,stress|sleep|balance|routine,Guide,Calm,Light,28,Free,Weekend,Online,0,Evergreen,2026-01-31,37,81,74,Calm Systems for Managing Academic Pressure for Students Wellness Balance stress sleep balance routine Guide Calm Light
C0718,Cheap Meals You Can Make in Under 20 Minutes Near Campus,Food,Meal Prep,cafes|food|quick meals|budget meals,Guide,Relaxed,Moderate,27,Low,Evening,London,1,Evergreen,2026-02-14,81,88,84,Cheap Meals You Can Make in Under 20 Minutes Near Campus Food Meal Prep cafes food quick meals budget meals Guide Relaxed Moderate
C0719,Budget-Friendly Food Spots Worth Trying This Week This Week,Food,Takeaway Picks,quick meals|cafes|meal prep|student food,Guide,Curious,Deep,21,Low,Weekend,Online,0,Evergreen,2025-11-29,74,50,78,Budget-Friendly Food Spots Worth Trying This Week This Week Food Takeaway Picks quick meals cafes meal prep student food Guide Curious Deep
C0720,A Simple Weekly Reset Routine for Students Without Overplanning,Productivity,Routines,time blocking|planning|workflow|discipline,Guide,Focused,Moderate,33,Low,Morning,Hatfield,1,Evergreen,2026-02-09,65,86,70,A Simple Weekly Reset Routine for Students Without Overplanning Productivity Routines time blocking planning workflow discipline Guide Focused Moderate
C0721,Playlists That Help You Focus Without Feeling Flat for Better Evenings,Music,Lo-fi,party|mood|playlist|focus music,Playlist,Relaxed,Light,34,High,Evening,London,1,Evergreen,2025-09-26,77,18,82,Playlists That Help You Focus Without Feeling Flat for Better Evenings Music Lo-fi party mood playlist focus music Playlist Relaxed Light
C0722,Late-Night Tracks for Quiet Study Sessions for Deep Focus,Music,Party Playlists,focus music|mood|playlist|indie,Playlist,Calm,Moderate,30,Low,Morning,Online,0,New,2026-01-16,73,74,72,Late-Night Tracks for Quiet Study Sessions for Deep Focus Music Party Playlists focus music mood playlist indie Playlist Calm Moderate
C0723,Energetic Tracks for a Better Start to the Day for Quiet Mornings,Music,Mood Mixes,playlist|party|focus music|music,Short Video,Relaxed,Moderate,1,High,Weekend,London,1,Evergreen,2026-03-04,26,97,90,Energetic Tracks for a Better Start to the Day for Quiet Mornings Music Mood Mixes playlist party focus music music Short Video Relaxed Moderate
C0724,Walking Habits That Boost Energy Without a Full Workout on Restless Days,Fitness,Gym Guides,beginner|fitness|walking|stretching,Short Video,Motivated,Moderate,7,Free,Evening,Hatfield,1,Evergreen,2025-09-23,56,16,68,Walking Habits That Boost Energy Without a Full Workout on Restless Days Fitness Gym Guides beginner fitness walking stretching Short Video Motivated Moderate
C0725,Underrated Series to Start When You Need a Reset for Low-Effort Evenings,Entertainment,Weekend Picks,entertainment|movies|anime|fun,Carousel,Relaxed,Light,1,Low,Morning,Hatfield,1,Evergreen,2025-09-21,77,15,73,Underrated Series to Start When You Need a Reset for Low-Effort Evenings Entertainment Weekend Picks entertainment movies anime fun Carousel Relaxed Light
C0726,A Smarter Student Money Routine for the Month for Tight Budgets,Finance,Money Habits,savings|finance|deals|student money,Guide,Calm,Moderate,13,Low,Weekend,Remote,0,Recent,2025-11-23,84,47,84,A Smarter Student Money Routine for the Month for Tight Budgets Finance Money Habits savings finance deals student money Guide Calm Moderate
C0727,Late-Night Tracks for Quiet Study Sessions for Better Evenings,Music,Mood Mixes,indie|music|mood|lofi,Short Video,Calm,Light,4,Free,Weekend,Online,0,Evergreen,2026-02-26,77,94,62,Late-Night Tracks for Quiet Study Sessions for Better Evenings Music Mood Mixes indie music mood lofi Short Video Calm Light
C0728,Interesting Workshops and Meetups to Check Out You’ll Actually Want to Attend,Events,Workshops,things to do|social|campus|workshops,Carousel,Curious,Light,7,Free,Morning,Luton,1,Recent,2026-02-28,86,95,80,Interesting Workshops and Meetups to Check Out You’ll Actually Want to Attend Events Workshops things to do social campus workshops Carousel Curious Light
C0729,Low-Equipment Fitness Routines That Still Feel Effective for Beginners,Fitness,Beginner Fitness,gym|walking|fitness|beginner,Video,Motivated,Deep,33,Free,Evening,Online,0,Evergreen,2025-10-18,58,29,79,Low-Equipment Fitness Routines That Still Feel Effective for Beginners Fitness Beginner Fitness gym walking fitness beginner Video Motivated Deep
C0730,Quick Comfort Meals for Cold Evenings Near Campus,Food,Budget Meals,food|student food|meal prep|budget meals,Carousel,Energetic,Deep,3,Low,Afternoon,Hatfield,1,Evergreen,2025-09-08,33,9,82,Quick Comfort Meals for Cold Evenings Near Campus Food Budget Meals food student food meal prep budget meals Carousel Energetic Deep
C0731,Low-Cost Weekend Plans for Students for Social Weekends,Events,Workshops,things to do|workshops|social|weekend,Carousel,Excited,Light,3,Free,Late Night,Hatfield,1,Recent,2026-02-28,46,95,63,Low-Cost Weekend Plans for Students for Social Weekends Events Workshops things to do workshops social weekend Carousel Excited Light
C0732,Flashcard Systems Students Actually Keep Using on a Tight Timetable,Study,Revision,focus|flashcards|exam prep|notes,Guide,Calm,Light,23,Low,Weekend,Online,0,Evergreen,2025-10-19,37,29,90,Flashcard Systems Students Actually Keep Using on a Tight Timetable Study Revision focus flashcards exam prep notes Guide Calm Light
C0733,Local Events That Feel Social Without Being Too Much Near Campus,Events,Local Events,social|campus|events|local,Article,Excited,Deep,10,Medium,Evening,London,1,New,2025-11-06,53,38,94,Local Events That Feel Social Without Being Too Much Near Campus Events Local Events social campus events local Article Excited Deep
C0734,Places That Feel Like a Break Without Going Far Near London,Travel,City Guides,explore|city guide|weekend|cheap trips,Short Video,Curious,Light,1,Medium,Weekend,Remote,0,Recent,2026-02-16,55,89,59,Places That Feel Like a Break Without Going Far Near London Travel City Guides explore city guide weekend cheap trips Short Video Curious Light
C0735,Walking Habits That Boost Energy Without a Full Workout Without a Gym Membership,Fitness,Home Workouts,stretching|workout|student fitness|gym,Article,Motivated,Light,5,Medium,Afternoon,Online,0,Evergreen,2025-12-26,44,63,91,Walking Habits That Boost Energy Without a Full Workout Without a Gym Membership Fitness Home Workouts stretching workout student fitness gym Article Motivated Light
