content_id,title,category,format,mood,content_similarity_score,normalized_popularity_score,profile_match_score,final_score,recommendation_reason,user_id
C0780,Mindfulness Practices That Don’t Feel Performative Without a Huge Routine,Wellness,Article,Calm,0.5589455866411487,0.6505429586539614,1.0,0.6700558123161222,favorite category; preferred format; preferred mood,U0142
C0545,Flashcard Systems Students Actually Keep Using for Mid-Semester Pressure,Study,Podcast,Calm,0.5258930570511628,0.6313761880659131,1.0,0.6470852283946178,favorite category; preferred format; preferred mood,U0142
C0611,How to Build Better Lecture Notes Without Overwriting Everything for Busy Weeks,Study,Guide,Focused,0.4757173570610868,0.8916083959782288,0.8,0.644546645378155,favorite category; preferred format,U0142
C0823,Mindfulness Practices That Don’t Feel Performative Without a Huge Routine,Wellness,Article,Calm,0.44684157955812825,0.7610145661098926,1.0,0.6360165102844437,favorite category; preferred format; preferred mood,U0142
C0182,Mindfulness Practices That Don’t Feel Performative Without a Huge Routine,Wellness,Guide,Relaxed,0.5551041729681396,0.6773736545965329,0.8,0.6346507087816101,favorite category; preferred format,U0142
C0167,Flashcard Systems Students Actually Keep Using on a Tight Timetable,Study,Guide,Focused,0.501465707175889,0.7826824245248405,0.8,0.6314767450779492,favorite category; preferred format,U0142
C0525,7 Revision Habits That Actually Stick for Group Sessions,Study,Article,Calm,0.3144401915493849,0.9609782617144543,1.0,0.6131866707807754,favorite category; preferred format; preferred mood,U0142
C0592,Flashcard Systems Students Actually Keep Using on a Tight Timetable,Study,Article,Motivated,0.5064328221454936,0.5173062382443182,1.0,0.6078646117411011,favorite category; preferred format; preferred mood,U0142
C0572,Mindfulness Practices That Don’t Feel Performative for Better Balance,Wellness,Article,Motivated,0.4549768693278219,0.6292034568734417,1.0,0.6075381423486625,favorite category; preferred format; preferred mood,U0142
C0755,Mindfulness Practices That Don’t Feel Performative for Students,Wellness,Guide,Motivated,0.4442856937108266,0.6412194932525622,1.0,0.6046620048540952,favorite category; preferred format; preferred mood,U0142
C0635,Time-Blocking Without Burning Out for Better Consistency,Productivity,Article,Motivated,0.6698721468268036,0.697505577114148,1.0,0.742806075033279,favorite category; preferred format; preferred mood,U0143
C0188,Questions to Ask at Networking Events That Lead Somewhere That Recruiters Notice,Career,Guide,Motivated,0.39380436121538637,0.9128845396771833,1.0,0.6448135335877583,favorite category; preferred format; preferred mood,U0143
C0352,Questions to Ask at Networking Events That Lead Somewhere That Recruiters Notice,Career,Article,Curious,0.4428376844763735,0.7223229852089309,1.0,0.6241414727642383,favorite category; preferred format; preferred mood,U0143
C0204,Questions to Ask at Networking Events That Lead Somewhere for Graduate Roles,Career,Article,Motivated,0.45576069236206096,0.6508320366933493,1.0,0.6133763899724709,favorite category; preferred format; preferred mood,U0143
C0061,Time-Blocking Without Burning Out for Hybrid Routines,Productivity,Guide,Focused,0.5495614258724785,0.6027334964892452,0.8,0.6129421583521746,favorite category; preferred format,U0143
C0418,Time-Blocking Without Burning Out for Better Consistency,Productivity,Podcast,Motivated,0.6250536388027219,0.5161477525676732,0.7,0.6128164394834154,favorite category; preferred mood,U0143
C0016,A Realistic LinkedIn Routine for Students for Student Professionals,Career,Article,Focused,0.5128725403031003,0.6556553812121553,0.8,0.605993742469744,favorite category; preferred format,U0143
C0687,Questions to Ask at Networking Events That Lead Somewhere That Recruiters Notice,Career,Long Video,Curious,0.42942413814525604,0.666151628438398,1.0,0.6027211830894903,favorite category; preferred format; preferred mood,U0143
C0442,Time-Blocking Without Burning Out Without Overplanning,Productivity,Article,Motivated,0.5271169989278729,0.40098446442296615,1.0,0.5901604655160717,favorite category; preferred format; preferred mood,U0143
C0481,Questions to Ask at Networking Events That Lead Somewhere for Internship Season,Career,Long Video,Focused,0.4375053745951743,0.7003730573833492,0.8,0.5757212203731832,favorite category; preferred format,U0143
C0435,Budgeting on a Student Schedule Without Feeling Miserable,Finance,Guide,Focused,0.516839545105012,0.7072718069849839,1.0,0.6610797015540026,favorite category; preferred format; preferred mood,U0144
C0881,CV Tweaks That Make Student Applications Stronger for Graduate Roles,Career,Article,Motivated,0.5831500536321846,0.5039622282746966,1.0,0.6467230865663758,favorite category; preferred format; preferred mood,U0144
C0105,CV Tweaks That Make Student Applications Stronger Without Sounding Robotic,Career,Checklist,Motivated,0.6073004613898103,0.5866994299590891,0.7,0.620690111254168,favorite category; preferred mood,U0144
C0672,CV Tweaks That Make Student Applications Stronger for Student Professionals,Career,Article,Motivated,0.4000168250406152,0.7410992471900183,1.0,0.605284065569843,favorite category; preferred format; preferred mood,U0144
C0664,How to Follow Up After an Interview Without Sounding Generic for Internship Season,Career,Long Video,Motivated,0.3025896666955755,0.8268054986462275,1.0,0.5731256913441234,favorite category; preferred format; preferred mood,U0144
C0255,CV Tweaks That Make Student Applications Stronger for Student Professionals,Career,Guide,Focused,0.4055622063797679,0.5633675324918787,1.0,0.5639010966318421,favorite category; preferred format; preferred mood,U0144
C0267,Ways to Cut Everyday Costs Without Feeling Restricted Without Feeling Miserable,Finance,Article,Curious,0.3524481003592863,0.8178308497911283,0.8,0.5583041676453896,favorite category; preferred format,U0144
C0502,Ways to Cut Everyday Costs Without Feeling Restricted Without Feeling Miserable,Finance,Article,Calm,0.3405340466904215,0.8388815241523186,0.8,0.5570141067178115,favorite category; preferred format,U0144
C0675,A Realistic LinkedIn Routine for Students for Student Professionals,Career,Article,Motivated,0.3353313952317416,0.5868886264364583,1.0,0.5311544239865724,favorite category; preferred format; preferred mood,U0144
C0814,How to Follow Up After an Interview Without Sounding Generic for Graduate Roles,Career,Article,Focused,0.27367382518360556,0.7118118931852693,1.0,0.5284735771473004,favorite category; preferred format; preferred mood,U0144
C0030,How to Follow Up After an Interview Without Sounding Generic Without Sounding Robotic,Career,Guide,Motivated,0.6252463619870456,0.6909520376704449,0.7,0.6566235085104863,favorite category; preferred mood,U0145
C0502,Ways to Cut Everyday Costs Without Feeling Restricted Without Feeling Miserable,Finance,Article,Calm,0.3531369323197468,0.8388815241523186,1.0,0.6039456938139405,favorite category; preferred format; preferred mood,U0145
C0075,A Realistic LinkedIn Routine for Students Without Sounding Robotic,Career,Checklist,Motivated,0.3863448572671615,0.7629062354399484,1.0,0.603216230356926,favorite category; preferred format; preferred mood,U0145
C0016,A Realistic LinkedIn Routine for Students for Student Professionals,Career,Article,Focused,0.4978372610696786,0.6556553812121553,0.8,0.5977243388913621,favorite category; preferred format,U0145
C0199,Discount Habits That Actually Save You Money Without Feeling Miserable,Finance,Podcast,Focused,0.4441307191308711,0.7519867793193253,0.8,0.5922685903518105,favorite category; preferred format,U0145
C0778,How to Follow Up After an Interview Without Sounding Generic for Graduate Roles,Career,Podcast,Motivated,0.33334022846542694,0.8355850886642181,1.0,0.5922333978220393,favorite category; preferred format; preferred mood,U0145
C0171,A Smarter Student Money Routine for the Month Without Feeling Miserable,Finance,Podcast,Focused,0.48701045323728265,0.6541439364115254,0.8,0.5913917333833869,favorite category; preferred format,U0145
C0697,How to Follow Up After an Interview Without Sounding Generic Without Sounding Robotic,Career,Long Video,Curious,0.5528439721553249,0.7050141804655048,0.5,0.580317729801805,favorite category,U0145
C0672,CV Tweaks That Make Student Applications Stronger for Student Professionals,Career,Article,Motivated,0.3523598494824309,0.7410992471900183,1.0,0.5790727290128416,favorite category; preferred format; preferred mood,U0145
C0127,Ways to Cut Everyday Costs Without Feeling Restricted Without Feeling Miserable,Finance,Article,Calm,0.361051038588105,0.6663454411050158,1.0,0.5651644314997117,favorite category; preferred format; preferred mood,U0145
C0778,How to Follow Up After an Interview Without Sounding Generic for Graduate Roles,Career,Podcast,Motivated,0.6541531331389389,0.8355850886642181,0.8,0.7286804953924709,favorite category; preferred format,U0146
C0435,Budgeting on a Student Schedule Without Feeling Miserable,Finance,Guide,Focused,0.5217585780471792,0.7072718069849839,1.0,0.6637851696721946,favorite category; preferred format; preferred mood,U0146
C0749,How to Follow Up After an Interview Without Sounding Generic for Graduate Roles,Career,Article,Curious,0.6757783368213897,0.6011778786147643,0.7,0.6619725549054555,favorite category; preferred mood,U0146
C0814,How to Follow Up After an Interview Without Sounding Generic for Graduate Roles,Career,Article,Focused,0.6076960813380228,0.7118118931852693,0.7,0.6521858180322299,favorite category; preferred mood,U0146
C0187,Useful Apps That Actually Save Students Time That Students Keep Reusing,Tech,Article,Focused,0.6794906071163705,0.488453967718351,0.7,0.6358333258435915,favorite category; preferred mood,U0146
C0412,Digital Tools for Staying Organised Across Everything for Better Focus,Tech,Guide,Curious,0.4181842740235308,0.6878503271282079,1.0,0.6019639324949939,favorite category; preferred format; preferred mood,U0146
C0136,Useful Apps That Actually Save Students Time for Better Focus,Tech,Short Video,Focused,0.567710430972333,0.5768862288447061,0.7,0.5964622942459596,favorite category; preferred mood,U0146
C0071,How to Follow Up After an Interview Without Sounding Generic Without Sounding Robotic,Career,Podcast,Motivated,0.40927187426539413,0.8314589754800491,0.8,0.5929642747159791,favorite category; preferred format,U0146
C0267,Ways to Cut Everyday Costs Without Feeling Restricted Without Feeling Miserable,Finance,Article,Curious,0.45051419433649836,0.8178308497911283,0.7,0.5922405193328562,favorite category; preferred mood,U0146
C0765,AI Tools Worth Testing for Everyday Student Life Without Paying Too Much,Tech,Video,Curious,0.5138167053285043,0.6719676289441769,0.7,0.5905910951667216,favorite category; preferred mood,U0146
C0103,Sleep Routines That Feel Realistic for Students Without a Huge Routine,Wellness,Guide,Motivated,0.40277467824497304,0.7968430721931651,1.0,0.6207368410830265,favorite category; preferred format; preferred mood,U0147
C0488,Sleep Routines That Feel Realistic for Students Without a Huge Routine,Wellness,Short Video,Motivated,0.43341486417436315,0.695169000618638,1.0,0.6121704254505593,favorite category; preferred format; preferred mood,U0147
C0484,How to Recover After an Overloaded Week When You Feel Drained,Wellness,Short Video,Motivated,0.3124045196132781,0.7936561498228445,1.0,0.5702365232430141,favorite category; preferred format; preferred mood,U0147
C0436,Sleep Routines That Feel Realistic for Students Without a Huge Routine,Wellness,Short Video,Calm,0.33674100066669244,0.7172586332363622,1.0,0.5645222086757714,favorite category; preferred format; preferred mood,U0147
C0789,Small Reset Habits for Stress-Heavy Weeks When You Feel Drained,Wellness,Podcast,Calm,0.3780370957727049,0.5986464953227227,1.0,0.5575820265056683,favorite category; preferred format; preferred mood,U0147
C0250,Sleep Routines That Feel Realistic for Students During Deadline Season,Wellness,Short Video,Calm,0.33513871475074647,0.6854916637268585,1.0,0.5556992090446252,favorite category; preferred format; preferred mood,U0147
C0574,Sleep Routines That Feel Realistic for Students for Students,Wellness,Podcast,Calm,0.31766048277072184,0.7168191836658176,1.0,0.5539180614403514,favorite category; preferred format; preferred mood,U0147
C0207,Small Reset Habits for Stress-Heavy Weeks for Better Balance,Wellness,Guide,Calm,0.31754135394444605,0.680396272770155,1.0,0.5447468128619841,favorite category; preferred format; preferred mood,U0147
C0580,Mindfulness Practices That Don’t Feel Performative When You Feel Drained,Wellness,Guide,Motivated,0.2931456327324864,0.7334450630823164,1.0,0.5445913637734466,favorite category; preferred format; preferred mood,U0147
C0869,Small Reset Habits for Stress-Heavy Weeks for Students,Wellness,Guide,Calm,0.33168772937336694,0.6407338669866086,1.0,0.542611717902004,favorite category; preferred format; preferred mood,U0147
C0704,7 Revision Habits That Actually Stick for Busy Weeks,Study,Short Video,Motivated,0.572990713277365,0.6010189499307096,1.0,0.6653996297852283,favorite category; preferred format; preferred mood,U0148
C0153,Things to Do This Week Beyond the Usual Routine This Month,Events,Short Video,Excited,0.5676669294855354,0.7498899445165219,0.8,0.659689297346175,favorite category; preferred format,U0148
C0300,Things to Do This Week Beyond the Usual Routine Near Campus,Events,Short Video,Social,0.5130632774486475,0.6896213296634103,1.0,0.6545901350126087,favorite category; preferred format; preferred mood,U0148
C0033,Things to Do This Week Beyond the Usual Routine This Month,Events,Article,Social,0.5267110976943198,0.6305607108711546,1.0,0.6473312814496646,favorite category; preferred format; preferred mood,U0148
C0841,Things to Do This Week Beyond the Usual Routine You’ll Actually Want to Attend,Events,Short Video,Social,0.44042162234323,0.7383965227731045,1.0,0.6268310229820526,favorite category; preferred format; preferred mood,U0148
C0474,A Practical Guide to Last-Minute Exam Preparation for Mid-Semester Pressure,Study,Article,Motivated,0.3584434970002273,0.8538702360197215,1.0,0.6106114823550555,favorite category; preferred format; preferred mood,U0148
C0485,Things to Do This Week Beyond the Usual Routine for Social Weekends,Events,Short Video,Social,0.46480114931807087,0.5962720727456384,1.0,0.6047086503113486,favorite category; preferred format; preferred mood,U0148
C0233,7 Revision Habits That Actually Stick for Mid-Semester Pressure,Study,Short Video,Motivated,0.3650479352362082,0.8000351660399484,1.0,0.6007851558899016,favorite category; preferred format; preferred mood,U0148
C0258,Things to Do This Week Beyond the Usual Routine Without Big Spending,Events,Short Video,Excited,0.5673276266116749,0.49706725950039204,0.8,0.5962970095115192,favorite category; preferred format,U0148
C0252,Things to Do This Week Beyond the Usual Routine for Social Weekends,Events,Article,Social,0.39858785119268414,0.7029144886408257,1.0,0.5949519403161827,favorite category; preferred format; preferred mood,U0148
C0683,Flashcard Systems Students Actually Keep Using on a Tight Timetable,Study,Checklist,Focused,0.6204363881122643,0.69261359422083,1.0,0.7143934120169528,favorite category; preferred format; preferred mood,U0149
C0647,Flashcard Systems Students Actually Keep Using for Busy Weeks,Study,Guide,Focused,0.5289106339161213,0.7342737310680619,1.0,0.6744692814208821,favorite category; preferred format; preferred mood,U0149
C0788,Flashcard Systems Students Actually Keep Using on a Tight Timetable,Study,Article,Motivated,0.5705754718544147,0.7161432759543102,0.7,0.6328523285085057,favorite category; preferred mood,U0149
C0373,A Realistic LinkedIn Routine for Students for Graduate Roles,Career,Checklist,Motivated,0.6475564498508125,0.6875738147460773,0.5,0.6280495011044662,preferred format; preferred mood,U0149
C0417,Flashcard Systems Students Actually Keep Using Before Exam Season,Study,Checklist,Motivated,0.45584143479885786,0.6623799436352161,1.0,0.6163077750481758,favorite category; preferred format; preferred mood,U0149
C0097,Flashcard Systems Students Actually Keep Using on a Tight Timetable,Study,Short Video,Motivated,0.5905328470032768,0.602543061797322,0.7,0.6154288313011328,favorite category; preferred mood,U0149
C0790,Flashcard Systems Students Actually Keep Using for Busy Weeks,Study,Checklist,Motivated,0.37060896429962853,0.7559725953517079,1.0,0.5928280792027227,favorite category; preferred format; preferred mood,U0149
C0611,How to Build Better Lecture Notes Without Overwriting Everything for Busy Weeks,Study,Guide,Focused,0.2956304558569093,0.8916083959782288,1.0,0.5854988497158573,favorite category; preferred format; preferred mood,U0149
C0592,Flashcard Systems Students Actually Keep Using on a Tight Timetable,Study,Article,Motivated,0.5644500299494991,0.5173062382443182,0.7,0.5797740760333041,favorite category; preferred mood,U0149
C0732,Flashcard Systems Students Actually Keep Using on a Tight Timetable,Study,Guide,Calm,0.532229578466417,0.4998713983090564,0.8,0.5776941177337935,favorite category; preferred format,U0149
C0841,Things to Do This Week Beyond the Usual Routine You’ll Actually Want to Attend,Events,Short Video,Social,0.6001352035031672,0.7383965227731045,1.0,0.7146734926200182,favorite category; preferred format; preferred mood,U0150
C0231,Low-Cost Weekend Plans for Students You’ll Actually Want to Attend,Events,Short Video,Social,0.4141692766300773,0.7831393060007873,1.0,0.6235779286467393,favorite category; preferred format; preferred mood,U0150
C0588,A Realistic LinkedIn Routine for Students for Internship Season,Career,Article,Curious,0.5079432600465195,0.5470455848298549,1.0,0.6161301892330495,favorite category; preferred format; preferred mood,U0150
C0525,7 Revision Habits That Actually Stick for Group Sessions,Study,Article,Calm,0.3918238538830052,0.9609782617144543,0.8,0.6157476850642665,favorite category; preferred format,U0150
C0604,Things to Do This Week Beyond the Usual Routine Without Big Spending,Events,Article,Social,0.5034291497113055,0.5454874207275738,1.0,0.6132578875231116,favorite category; preferred format; preferred mood,U0150
C0300,Things to Do This Week Beyond the Usual Routine Near Campus,Events,Short Video,Social,0.4374508511710554,0.6896213296634103,1.0,0.6130033005599331,favorite category; preferred format; preferred mood,U0150
C0039,How to Build Better Lecture Notes Without Overwriting Everything for Group Sessions,Study,Article,Focused,0.5579828771483893,0.5717884088054495,0.8,0.6098376846329765,favorite category; preferred format,U0150
C0135,How to Build Better Lecture Notes Without Overwriting Everything for Group Sessions,Study,Guide,Motivated,0.5679894607889742,0.7679129896836633,0.5,0.6043724508548516,favorite category,U0150
C0019,Local Events That Feel Social Without Being Too Much You’ll Actually Want to Attend,Events,Carousel,Social,0.5561555981304761,0.5957745158689988,0.7,0.5948292079390116,favorite category; preferred mood,U0150
C0311,Low-Cost Weekend Plans for Students You’ll Actually Want to Attend,Events,Guide,Curious,0.45645734661738957,0.8113326756822623,0.7,0.5938847095601298,favorite category; preferred mood,U0150
C0340,Student Snacks That Feel Better Than Instant Noodles This Week,Food,Guide,Curious,0.6350897477535283,0.6960859033955268,0.8,0.6833208371133224,favorite category; preferred format,U0151
C0216,Budget-Friendly Food Spots Worth Trying This Week for Rainy Evenings,Food,Article,Curious,0.5001467945344202,0.9571584299281924,0.8,0.6743703444759793,favorite category; preferred format,U0151
C0169,Budget-Friendly Food Spots Worth Trying This Week for Shared Kitchens,Food,Article,Energetic,0.4972824990455693,0.9471814483624843,0.8,0.6703007365656842,favorite category; preferred format,U0151
C0467,Budget-Friendly Food Spots Worth Trying This Week on a Budget,Food,Article,Relaxed,0.6342964353123121,0.6289859962881729,0.8,0.6661095384938149,favorite category; preferred format,U0151
C0678,Budget-Friendly Food Spots Worth Trying This Week for Shared Kitchens,Food,Guide,Relaxed,0.5959578151728717,0.6201103322750025,0.8,0.6428043814138301,favorite category; preferred format,U0151
C0067,Student Snacks That Feel Better Than Instant Noodles on a Budget,Food,Guide,Relaxed,0.5619663650682363,0.6753425941548094,0.8,0.6379171493262323,favorite category; preferred format,U0151
C0172,Student Snacks That Feel Better Than Instant Noodles on a Budget,Food,Short Video,Curious,0.6755951967559876,0.6639141483192378,0.5,0.6375558952956026,favorite category,U0151
C0696,Student Snacks That Feel Better Than Instant Noodles on a Budget,Food,Guide,Energetic,0.4766478470343138,0.7785238925444763,0.8,0.6167872890049917,favorite category; preferred format,U0151
C0407,Stretching Routines for Long Study Days Without a Gym Membership,Fitness,Short Video,Motivated,0.7328464518447119,0.27941542738235836,0.7,0.6129194053601811,favorite category; preferred mood,U0151
C0152,Stretching Routines for Long Study Days for Better Energy,Fitness,Article,Energetic,0.5573367725139343,0.5482506295733898,0.8,0.6035978822760113,favorite category; preferred format,U0151
C0316,The Best Group Study Strategies for Busy Weeks on a Tight Timetable,Study,Article,Calm,0.6581363694850277,0.7410387636471659,1.0,0.7472346941285568,favorite category; preferred format; preferred mood,U0152
C0102,The Best Group Study Strategies for Busy Weeks for Busy Weeks,Study,Article,Focused,0.5440423545526728,0.7624711770991507,0.8,0.6498410892787577,favorite category; preferred format,U0152
C0031,CV Tweaks That Make Student Applications Stronger for Graduate Roles,Career,Podcast,Motivated,0.5895829270178753,0.7011229214704835,0.7,0.6395513402274523,favorite category; preferred mood,U0152
C0627,The Best Group Study Strategies for Busy Weeks on a Tight Timetable,Study,Article,Calm,0.5328440576097114,0.5404770385367652,1.0,0.6281834913195325,favorite category; preferred format; preferred mood,U0152
C0742,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Short Video,Calm,0.45318438306940717,0.693427173467666,1.0,0.6226082040550904,favorite category; preferred format; preferred mood,U0152
C0675,A Realistic LinkedIn Routine for Students for Student Professionals,Career,Article,Motivated,0.433558982603272,0.5868886264364583,1.0,0.5851795970409142,favorite category; preferred format; preferred mood,U0152
C0835,The Best Group Study Strategies for Busy Weeks for Mid-Semester Pressure,Study,Guide,Calm,0.45025447504137867,0.7707805087987376,0.7,0.5803350884724426,favorite category; preferred mood,U0152
C0526,CV Tweaks That Make Student Applications Stronger That Recruiters Notice,Career,Article,Motivated,0.4621769056221553,0.5006617550568959,1.0,0.5793627368564094,favorite category; preferred format; preferred mood,U0152
C0253,The Best Group Study Strategies for Busy Weeks for Mid-Semester Pressure,Study,Short Video,Focused,0.37320134107507485,0.8298495897618556,0.8,0.5727231350317551,favorite category; preferred format,U0152
C0713,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Article,Focused,0.4321443566171387,0.6896161361075885,0.8,0.5700834301663235,favorite category; preferred format,U0152
C0718,Cheap Meals You Can Make in Under 20 Minutes Near Campus,Food,Guide,Relaxed,0.6090322931248066,0.8951804314736245,1.0,0.7587628690870498,favorite category; preferred format; preferred mood,U0153
C0599,Room Setup Changes That Make Studying Easier That Actually Last,Lifestyle,Guide,Motivated,0.7885961688201146,0.6567309675121383,0.8,0.7579106347290977,favorite category; preferred format,U0153
C0264,Room Setup Changes That Make Studying Easier That Feel Worth It,Lifestyle,Short Video,Motivated,0.5925612307433762,0.9255845105347383,0.8,0.7173048045425415,favorite category; preferred format,U0153
C0143,Room Setup Changes That Make Studying Easier That Feel Worth It,Lifestyle,Short Video,Curious,0.6832648749245798,0.6697544134641724,0.8,0.703234284574562,favorite category; preferred format,U0153
C0175,Cheap Meals You Can Make in Under 20 Minutes This Week,Food,Short Video,Curious,0.6745260665064693,0.6796684767552548,0.8,0.7009064557673719,favorite category; preferred format,U0153
C0689,Cheap Meals You Can Make in Under 20 Minutes for Shared Kitchens,Food,Short Video,Relaxed,0.5310731688723815,0.8191033232369489,1.0,0.6968660736890471,favorite category; preferred format; preferred mood,U0153
C0432,Room Setup Changes That Make Studying Easier Without Overdoing It,Lifestyle,Guide,Motivated,0.7208324254542046,0.5329024498924955,0.8,0.6896834464729364,favorite category; preferred format,U0153
C0214,Room Setup Changes That Make Studying Easier Without Overdoing It,Lifestyle,Article,Curious,0.6578908953737428,0.6270200482684252,0.8,0.6785950045226649,favorite category; preferred format,U0153
C0313,Room Setup Changes That Make Studying Easier That Feel Worth It,Lifestyle,Article,Motivated,0.6607075345393645,0.5901965982951305,0.8,0.6709382935704332,favorite category; preferred format,U0153
C0561,Room Setup Changes That Make Studying Easier for Student Life,Lifestyle,Short Video,Relaxed,0.6096533140897862,0.5315143773048278,1.0,0.6681879170755893,favorite category; preferred format; preferred mood,U0153
C0316,The Best Group Study Strategies for Busy Weeks on a Tight Timetable,Study,Article,Calm,0.5530756498216555,0.7410387636471659,1.0,0.689451298313702,favorite category; preferred format; preferred mood,U0154
C0742,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Short Video,Calm,0.5640528564933313,0.693427173467666,1.0,0.6835858644382488,favorite category; preferred format; preferred mood,U0154
C0253,The Best Group Study Strategies for Busy Weeks for Mid-Semester Pressure,Study,Short Video,Focused,0.4784076837744353,0.8298495897618556,1.0,0.6705866235164033,favorite category; preferred format; preferred mood,U0154
C0285,The Best Group Study Strategies for Busy Weeks for Busy Weeks,Study,Checklist,Calm,0.5906558739718824,0.5548056914684214,1.0,0.6635621535516407,favorite category; preferred format; preferred mood,U0154
C0457,How to Build Better Lecture Notes Without Overwriting Everything for Group Sessions,Study,Short Video,Calm,0.4079435024546575,0.8934289750891741,1.0,0.6477261701223551,favorite category; preferred format; preferred mood,U0154
C0815,Five Focus Rituals for Low-Energy Days for Hybrid Routines,Productivity,Article,Focused,0.41987729642165983,0.8592419896621011,1.0,0.6457430104474382,favorite category; preferred format; preferred mood,U0154
C0713,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Article,Focused,0.4876324599864552,0.6896161361075885,1.0,0.6406018870194475,favorite category; preferred format; preferred mood,U0154
C0062,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Checklist,Motivated,0.5502502274448218,0.7029142634564152,0.8,0.6383661909587558,favorite category; preferred format,U0154
C0102,The Best Group Study Strategies for Busy Weeks for Busy Weeks,Study,Article,Focused,0.42461958281543866,0.7624711770991507,1.0,0.624158564823279,favorite category; preferred format; preferred mood,U0154
C0092,Five Focus Rituals for Low-Energy Days for Students,Productivity,Article,Calm,0.4908770564881938,0.5678720731867348,1.0,0.6119503993651902,favorite category; preferred format; preferred mood,U0154
C0679,Campus Events Worth Leaving Your Room For Near Campus,Events,Article,Curious,0.570692321901624,0.8041873292818619,0.7,0.6549276093663587,favorite category; preferred mood,U0155
C0608,Low-Cost Weekend Plans for Students You’ll Actually Want to Attend,Events,Article,Curious,0.5944395036434614,0.7209380799730049,0.7,0.647176246997155,favorite category; preferred mood,U0155
C0052,Campus Events Worth Leaving Your Room For for Social Weekends,Events,Carousel,Curious,0.4009066068310568,0.7046299781241574,1.0,0.5966561282881206,favorite category; preferred format; preferred mood,U0155
C0292,Interesting Workshops and Meetups to Check Out This Month,Events,Carousel,Excited,0.3350495733009953,0.9946390765060931,0.8,0.5929370344420707,favorite category; preferred format,U0155
C0219,Interesting Workshops and Meetups to Check Out for Social Weekends,Events,Guide,Curious,0.3659372056154125,0.7589669015348112,1.0,0.5910071884721797,favorite category; preferred format; preferred mood,U0155
C0261,Campus Events Worth Leaving Your Room For for Social Weekends,Events,Carousel,Curious,0.388040957745226,0.6776761711939712,1.0,0.5828415695583671,favorite category; preferred format; preferred mood,U0155
C0223,Interesting Workshops and Meetups to Check Out Near Campus,Events,Carousel,Curious,0.3190393247245889,0.8191515287854075,1.0,0.5802595107948758,favorite category; preferred format; preferred mood,U0155
C0370,Interesting Workshops and Meetups to Check Out for Social Weekends,Events,Carousel,Social,0.3899108086841189,0.8054461557414149,0.8,0.5758124837116192,favorite category; preferred format,U0155
C0728,Interesting Workshops and Meetups to Check Out You’ll Actually Want to Attend,Events,Carousel,Curious,0.303607026176536,0.8209779834547845,1.0,0.5722283602607909,favorite category; preferred format; preferred mood,U0155
C0336,Low-Cost Weekend Plans for Students Without Big Spending,Events,Guide,Curious,0.32172560528131644,0.7668297621056182,1.0,0.5686565234311286,favorite category; preferred format; preferred mood,U0155
C0640,Campus Events Worth Leaving Your Room For for Social Weekends,Events,Carousel,Curious,0.6768512377734371,0.9012445065760403,1.0,0.7975793074194006,favorite category; preferred format; preferred mood,U0156
C0306,Campus Events Worth Leaving Your Room For for Social Weekends,Events,Short Video,Social,0.732479678999961,0.6114555799261383,0.5,0.6557277184315132,favorite category,U0156
C0106,Campus Events Worth Leaving Your Room For for Social Weekends,Events,Short Video,Curious,0.6389005707395132,0.6226308981497103,0.7,0.6470530384441598,favorite category; preferred mood,U0156
C0679,Campus Events Worth Leaving Your Room For Near Campus,Events,Article,Curious,0.5183269199885556,0.8041873292818619,0.7,0.6261266383141711,favorite category; preferred mood,U0156
C0073,Campus Events Worth Leaving Your Room For for Social Weekends,Events,Short Video,Excited,0.6232623699568333,0.6863044534716546,0.5,0.6143704168441719,favorite category,U0156
C0783,Campus Events Worth Leaving Your Room For Without Big Spending,Events,Article,Excited,0.5269734463867531,0.866488879123217,0.5,0.6064576152935185,favorite category,U0156
C0263,Campus Events Worth Leaving Your Room For for Social Weekends,Events,Guide,Curious,0.6380362862065277,0.4521350505220929,0.7,0.6039537200441135,favorite category; preferred mood,U0156
C0603,Campus Events Worth Leaving Your Room For Without Big Spending,Events,Guide,Curious,0.5852076324620038,0.5489996009651822,0.7,0.5991140980953977,favorite category; preferred mood,U0156
C0637,Late-Night Tracks for Quiet Study Sessions for Weekend Vibes,Music,Carousel,Relaxed,0.46413324588671157,0.5724712395878248,1.0,0.5983910951346476,favorite category; preferred format; preferred mood,U0156
C0370,Interesting Workshops and Meetups to Check Out for Social Weekends,Events,Carousel,Social,0.4229206457589066,0.8054461557414149,0.8,0.5939678941027524,favorite category; preferred format,U0156
C0802,Ways to Cut Everyday Costs Without Feeling Restricted This Semester,Finance,Podcast,Calm,0.6708559004669545,0.620956201688444,0.7,0.664209795678936,favorite category; preferred mood,U0157
C0130,Flashcard Systems Students Actually Keep Using for Group Sessions,Study,Checklist,Calm,0.41261287595332274,0.8807603621843542,1.0,0.6471271723204162,favorite category; preferred format; preferred mood,U0157
