content_id,title,category,subcategory,tags,format,mood,depth_level,duration_minutes,cost_band,time_of_day_fit,location_scope,is_local_content,freshness_band,publish_date,popularity_score,recency_score,content_quality_score,description,why_it_matters,source_name,action_label,source_url,recommendation_surface,practicality_score
C0641,Planning Systems That Work Across Study and Life for Better Consistency,Productivity,Habits,focus|productivity|planning|discipline,Short Video,Focused,Moderate,7,Low,Late Night,Online,0,Recent,2026-01-12,61,72,74,"A moderate quick watch for students who want lighter systems that still work. It uses focus, productivity, planning, discipline to help you make the next hour easier to plan and finish.","Good when you have about 7 minutes, want something focused, and prefer a low option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Habits+Planning+Systems+That+Work+Across+Study+and+Life+for+Better+Consistency,Quick Pick,0.497
C0642,How to Follow Up After an Interview Without Sounding Generic for Graduate Roles,Career,CVs,linkedin|jobs|networking|cv,Guide,Focused,Moderate,24,Free,Weekend,London,1,Evergreen,2026-02-26,61,94,93,"A moderate step-by-step guide for students preparing for placements, internships, and first roles. It uses linkedin, jobs, networking, cv to help you move one step closer to a stronger application or interview.","Good when you have about 24 minutes, want something focused, and prefer a free option.",Graduate Launchpad,View career resource,https://www.google.com/search?q=Career+CVs+How+to+Follow+Up+After+an+Interview+Without+Sounding+Generic+for+Graduate+Roles,Worth Your Time,0.796
C0643,Cheap Essentials That Still Feel Good Quality That Actually Feel Useful,Deals,Essentials,subscriptions|student offers|shopping|value,Guide,Curious,Light,32,Low,Evening,Remote,0,Evergreen,2025-12-07,25,54,94,"A light step-by-step guide for students watching price and value. It uses subscriptions, student offers, shopping, value to help you spot a useful saving before it disappears.","Good when you have about 32 minutes, want something curious, and prefer a low option.",Student Deals Watch,View deal,https://www.google.com/search?q=Deals+Essentials+Cheap+Essentials+That+Still+Feel+Good+Quality+That+Actually+Feel+Useful,Deep Dive,0.624
C0644,Budgeting on a Student Schedule This Semester,Finance,Budgeting,finance|cheap|discounts|student money,Guide,Focused,Moderate,11,Low,Late Night,Online,0,New,2025-11-29,39,50,75,"A moderate step-by-step guide for students trying to stretch their budget. It uses finance, cheap, discounts, student money to help you make a practical money decision without heavy jargon.","Good when you have about 11 minutes, want something focused, and prefer a low option.",Student Money Desk,Read money tip,https://www.google.com/search?q=Finance+Budgeting+Budgeting+on+a+Student+Schedule+This+Semester,Worth Your Time,0.387
C0645,Playlists That Help You Focus Without Feeling Flat for Quiet Mornings,Music,Lo-fi,lofi|party|focus music|mood,Article,Calm,Moderate,6,Low,Late Night,Online,0,Recent,2026-02-18,57,90,84,"A moderate read for students who use music to focus, relax, or reset. It uses lofi, party, focus music, mood to help you match the soundtrack to your current energy.","Good when you have about 6 minutes, want something calm, and prefer a low option.",Mood Mix Desk,Play this mix,https://www.google.com/search?q=Music+Lo-fi+Playlists+That+Help+You+Focus+Without+Feeling+Flat+for+Quiet+Mornings,Quick Pick,0.675
C0646,Local Events That Feel Social Without Being Too Much Near Campus,Events,Markets,weekend|social|things to do|workshops,Short Video,Curious,Moderate,7,High,Morning,London,1,Evergreen,2025-11-24,36,47,83,"A moderate quick watch for students who want social plans without endless searching. It uses weekend, social, things to do, workshops to help you discover something worth showing up for.","Good when you have about 7 minutes, want something curious, and prefer a high option.",Campus Whatson,Check event details,https://www.google.com/search?q=Events+Markets+Local+Events+That+Feel+Social+Without+Being+Too+Much+Near+Campus,Quick Pick,0.403
C0647,Flashcard Systems Students Actually Keep Using for Busy Weeks,Study,Exam Prep,notes|students|deep work|exam prep,Guide,Focused,Moderate,18,High,Weekend,Online,0,Recent,2025-09-29,99,19,63,"A moderate step-by-step guide for students balancing lectures, deadlines, and revision. It uses notes, students, deep work, exam prep to help you turn a scattered study session into a focused next step.","Good when you have about 18 minutes, want something focused, and prefer a high option.",Campus Study Hub,Open study guide,https://www.google.com/search?q=Study+Exam+Prep+Flashcard+Systems+Students+Actually+Keep+Using+for+Busy+Weeks,Worth Your Time,0.318
C0648,Beginner Workouts for Tight Student Schedules Without a Gym Membership,Fitness,Gym Guides,stretching|student fitness|walking|workout,Video,Energetic,Light,41,Low,Late Night,Online,0,Evergreen,2025-10-12,68,26,70,"A light video for students who want simple, doable exercise. It uses stretching, student fitness, walking, workout to help you fit movement around a student schedule.","Good when you have about 41 minutes, want something energetic, and prefer a low option.",Small Wins Fitness,Start routine,https://www.google.com/search?q=Fitness+Gym+Guides+Beginner+Workouts+for+Tight+Student+Schedules+Without+a+Gym+Membership,Deep Dive,0.396
C0649,Affordable City Plans for a Spontaneous Saturday for Students,Travel,Day Trips,hidden gems|cheap trips|weekend|travel,Video,Relaxed,Light,33,Low,Evening,Online,0,Evergreen,2025-11-03,72,37,78,"A light video for students looking for nearby things to do. It uses hidden gems, cheap trips, weekend, travel to help you find a low-friction break from routine.","Good when you have about 33 minutes, want something relaxed, and prefer a low option.",Local Weekend Finder,Plan this trip,https://www.google.com/search?q=Travel+Day+Trips+Affordable+City+Plans+for+a+Spontaneous+Saturday+for+Students,Deep Dive,0.555
C0650,Subscription Savings Tips for Students That Actually Feel Useful,Deals,Subscriptions,shopping|cheap|discount|value,Guide,Curious,Deep,13,Low,Evening,Remote,0,Recent,2025-11-02,53,36,83,"A deep step-by-step guide for students watching price and value. It uses shopping, cheap, discount, value to help you spot a useful saving before it disappears.","Good when you have about 13 minutes, want something curious, and prefer a low option.",Student Deals Watch,View deal,https://www.google.com/search?q=Deals+Subscriptions+Subscription+Savings+Tips+for+Students+That+Actually+Feel+Useful,Worth Your Time,0.528
C0651,Budgeting on a Student Schedule for Everyday Spending,Finance,Side Income,student money|savings|finance|discounts,Podcast,Curious,Moderate,34,Low,Weekend,Online,0,Evergreen,2025-09-13,97,11,75,"A moderate listen for students trying to stretch their budget. It uses student money, savings, finance, discounts to help you make a practical money decision without heavy jargon.","Good when you have about 34 minutes, want something curious, and prefer a low option.",Student Money Desk,Read money tip,https://www.google.com/search?q=Finance+Side+Income+Budgeting+on+a+Student+Schedule+for+Everyday+Spending,Deep Dive,0.53
C0652,Budget-Friendly Food Spots Worth Trying This Week for Shared Kitchens,Food,Quick Recipes,budget meals|cafes|student food|quick meals,Guide,Relaxed,Deep,13,Medium,Afternoon,St Albans,1,Evergreen,2025-09-16,77,13,63,"A deep step-by-step guide for students who want easy food choices. It uses budget meals, cafes, student food, quick meals to help you find a realistic meal option around time and budget.","Good when you have about 13 minutes, want something relaxed, and prefer a medium option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Quick+Recipes+Budget-Friendly+Food+Spots+Worth+Trying+This+Week+for+Shared+Kitchens,Worth Your Time,0.249
C0653,Five Focus Rituals for Low-Energy Days When Motivation Drops,Productivity,Workflows,discipline|planning|habits|productivity,Checklist,Calm,Moderate,8,Low,Afternoon,Online,0,Evergreen,2026-01-28,47,80,83,"A moderate checklist for students who want lighter systems that still work. It uses discipline, planning, habits, productivity to help you make the next hour easier to plan and finish.","Good when you have about 8 minutes, want something calm, and prefer a low option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Workflows+Five+Focus+Rituals+for+Low-Energy+Days+When+Motivation+Drops,Quick Pick,0.598
C0654,Self-Improvement Habits That Don’t Take Over Your Day for Cleaner Daily Systems,Lifestyle,Daily Routines,lifestyle|student life|daily life|fashion,Guide,Relaxed,Light,19,Medium,Morning,Online,0,Recent,2025-09-14,91,12,81,"A light step-by-step guide for students improving routines, spaces, and habits. It uses lifestyle, student life, daily life, fashion to help you make everyday student life feel a little more intentional.","Good when you have about 19 minutes, want something relaxed, and prefer a medium option.",Student Life Edit,Read lifestyle pick,https://www.google.com/search?q=Lifestyle+Daily+Routines+Self-Improvement+Habits+That+Don%E2%80%99t+Take+Over+Your+Day+for+Cleaner+Daily+Systems,Worth Your Time,0.514
C0655,Planning Systems That Work Across Study and Life for Hybrid Routines,Productivity,Apps,planning|focus|discipline|time blocking,Podcast,Motivated,Light,26,Low,Late Night,Online,0,Evergreen,2026-02-21,59,92,77,"A light listen for students who want lighter systems that still work. It uses planning, focus, discipline, time blocking to help you make the next hour easier to plan and finish.","Good when you have about 26 minutes, want something motivated, and prefer a low option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Apps+Planning+Systems+That+Work+Across+Study+and+Life+for+Hybrid+Routines,Worth Your Time,0.575
C0656,Subscription Savings Tips for Students That Actually Feel Useful,Deals,Essentials,student offers|deals|subscriptions|discount,Carousel,Motivated,Moderate,5,Low,Afternoon,Online,0,New,2025-09-19,42,14,84,"A moderate swipeable checklist for students watching price and value. It uses student offers, deals, subscriptions, discount to help you spot a useful saving before it disappears.","Good when you have about 5 minutes, want something motivated, and prefer a low option.",Student Deals Watch,View deal,https://www.google.com/search?q=Deals+Essentials+Subscription+Savings+Tips+for+Students+That+Actually+Feel+Useful,Quick Pick,0.461
C0657,Simple Tech Upgrades for Productivity and Focus for Better Focus,Tech,Digital Skills,tech|apps|tools|digital,Guide,Curious,Light,31,Free,Afternoon,Online,0,Evergreen,2025-11-14,80,42,73,"A light step-by-step guide for students who want useful digital shortcuts. It uses tech, apps, tools, digital to help you find a practical tool before falling into app overload.","Good when you have about 31 minutes, want something curious, and prefer a free option.",Useful Tech Shelf,Explore tool,https://www.google.com/search?q=Tech+Digital+Skills+Simple+Tech+Upgrades+for+Productivity+and+Focus+for+Better+Focus,Deep Dive,0.525
C0658,How to Build a Small Emergency Buffer While Studying for Everyday Spending,Finance,Savings,cheap|budget|discounts|student money,Guide,Calm,Moderate,23,Medium,Morning,Online,0,Recent,2026-01-17,56,74,80,"A moderate step-by-step guide for students trying to stretch their budget. It uses cheap, budget, discounts, student money to help you make a practical money decision without heavy jargon.","Good when you have about 23 minutes, want something calm, and prefer a medium option.",Student Money Desk,Read money tip,https://www.google.com/search?q=Finance+Savings+How+to+Build+a+Small+Emergency+Buffer+While+Studying+for+Everyday+Spending,Worth Your Time,0.467
C0659,7 Revision Habits That Actually Stick for Group Sessions,Study,Note Taking,flashcards|students|deep work|notes,Podcast,Motivated,Moderate,35,High,Morning,Online,0,Evergreen,2025-11-13,57,42,77,"A moderate listen for students balancing lectures, deadlines, and revision. It uses flashcards, students, deep work, notes to help you turn a scattered study session into a focused next step.","Good when you have about 35 minutes, want something motivated, and prefer a high option.",Campus Study Hub,Open study guide,https://www.google.com/search?q=Study+Note+Taking+7+Revision+Habits+That+Actually+Stick+for+Group+Sessions,Deep Dive,0.365
C0660,Hidden Day Trips Near Campus Worth the Train Fare for Students,Travel,Day Trips,travel|cheap trips|weekend|student travel,Guide,Curious,Light,35,Free,Weekend,Hatfield,1,Evergreen,2026-01-22,99,77,75,"A light step-by-step guide for students looking for nearby things to do. It uses travel, cheap trips, weekend, student travel to help you find a low-friction break from routine.","Good when you have about 35 minutes, want something curious, and prefer a free option.",Local Weekend Finder,Plan this trip,https://www.google.com/search?q=Travel+Day+Trips+Hidden+Day+Trips+Near+Campus+Worth+the+Train+Fare+for+Students,Deep Dive,0.672
C0661,AI Tools Worth Testing for Everyday Student Life for Better Focus,Tech,Gadgets,ai tools|tech|tools|digital,Video,Motivated,Deep,24,Medium,Morning,Online,0,New,2025-10-05,58,22,70,"A deep video for students who want useful digital shortcuts. It uses ai tools, tech, tools, digital to help you find a practical tool before falling into app overload.","Good when you have about 24 minutes, want something motivated, and prefer a medium option.",Useful Tech Shelf,Explore tool,https://www.google.com/search?q=Tech+Gadgets+AI+Tools+Worth+Testing+for+Everyday+Student+Life+for+Better+Focus,Worth Your Time,0.228
C0662,A Simple Weekly Reset Routine for Students When Motivation Drops,Productivity,Workflows,workflow|planning|focus|discipline,Article,Focused,Moderate,7,Free,Late Night,Remote,0,Recent,2026-02-19,78,91,76,"A moderate read for students who want lighter systems that still work. It uses workflow, planning, focus, discipline to help you make the next hour easier to plan and finish.","Good when you have about 7 minutes, want something focused, and prefer a free option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Workflows+A+Simple+Weekly+Reset+Routine+for+Students+When+Motivation+Drops,Quick Pick,0.663
C0663,Energetic Tracks for a Better Start to the Day That Feel Fresh,Music,Lo-fi,mood|music|focus music|party,Carousel,Relaxed,Light,6,High,Evening,Online,0,Evergreen,2025-11-11,53,41,92,"A light swipeable checklist for students who use music to focus, relax, or reset. It uses mood, music, focus music, party to help you match the soundtrack to your current energy.","Good when you have about 6 minutes, want something relaxed, and prefer a high option.",Mood Mix Desk,Play this mix,https://www.google.com/search?q=Music+Lo-fi+Energetic+Tracks+for+a+Better+Start+to+the+Day+That+Feel+Fresh,Quick Pick,0.539
C0664,How to Follow Up After an Interview Without Sounding Generic for Internship Season,Career,Internships,cv|jobs|internships|interview,Long Video,Motivated,Deep,25,Medium,Evening,Online,0,Recent,2026-01-17,90,74,71,"A deep deep-dive video for students preparing for placements, internships, and first roles. It uses cv, jobs, internships, interview to help you move one step closer to a stronger application or interview.","Good when you have about 25 minutes, want something motivated, and prefer a medium option.",Graduate Launchpad,View career resource,https://www.google.com/search?q=Career+Internships+How+to+Follow+Up+After+an+Interview+Without+Sounding+Generic+for+Internship+Season,Worth Your Time,0.493
C0665,Hidden Day Trips Near Campus Worth the Train Fare for Weekend Plans,Travel,City Guides,explore|student travel|travel|city guide,Carousel,Relaxed,Deep,3,Free,Late Night,Online,0,Recent,2026-03-04,31,97,89,"A deep swipeable checklist for students looking for nearby things to do. It uses explore, student travel, travel, city guide to help you find a low-friction break from routine.","Good when you have about 3 minutes, want something relaxed, and prefer a free option.",Local Weekend Finder,Plan this trip,https://www.google.com/search?q=Travel+City+Guides+Hidden+Day+Trips+Near+Campus+Worth+the+Train+Fare+for+Weekend+Plans,Quick Pick,0.676
C0666,Simple Tech Upgrades for Productivity and Focus Without Paying Too Much,Tech,AI Tools,gadgets|student tools|ai tools|apps,Short Video,Motivated,Moderate,5,Medium,Evening,London,1,Recent,2025-10-17,52,28,86,"A moderate quick watch for students who want useful digital shortcuts. It uses gadgets, student tools, ai tools, apps to help you find a practical tool before falling into app overload.","Good when you have about 5 minutes, want something motivated, and prefer a medium option.",Useful Tech Shelf,Explore tool,https://www.google.com/search?q=Tech+AI+Tools+Simple+Tech+Upgrades+for+Productivity+and+Focus+Without+Paying+Too+Much,Quick Pick,0.448
C0667,How to Build Better Lecture Notes Without Overwriting Everything for Group Sessions,Study,Note Taking,flashcards|focus|deep work|exam prep,Guide,Motivated,Deep,20,Free,Weekend,Online,0,Recent,2025-09-11,29,10,87,"A deep step-by-step guide for students balancing lectures, deadlines, and revision. It uses flashcards, focus, deep work, exam prep to help you turn a scattered study session into a focused next step.","Good when you have about 20 minutes, want something motivated, and prefer a free option.",Campus Study Hub,Open study guide,https://www.google.com/search?q=Study+Note+Taking+How+to+Build+Better+Lecture+Notes+Without+Overwriting+Everything+for+Group+Sessions,Worth Your Time,0.472
C0668,Late-Night Tracks for Quiet Study Sessions for Deep Focus,Music,Lo-fi,focus music|mood|party|lofi,Short Video,Energetic,Light,8,Low,Morning,London,1,Recent,2025-10-18,43,29,86,"A light quick watch for students who use music to focus, relax, or reset. It uses focus music, mood, party, lofi to help you match the soundtrack to your current energy.","Good when you have about 8 minutes, want something energetic, and prefer a low option.",Mood Mix Desk,Play this mix,https://www.google.com/search?q=Music+Lo-fi+Late-Night+Tracks+for+Quiet+Study+Sessions+for+Deep+Focus,Quick Pick,0.522
C0669,Time-Blocking Without Burning Out for Hybrid Routines,Productivity,Habits,planning|discipline|workflow|habits,Short Video,Focused,Moderate,7,Free,Late Night,London,1,Evergreen,2025-09-19,65,14,67,"A moderate quick watch for students who want lighter systems that still work. It uses planning, discipline, workflow, habits to help you make the next hour easier to plan and finish.","Good when you have about 7 minutes, want something focused, and prefer a free option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Habits+Time-Blocking+Without+Burning+Out+for+Hybrid+Routines,Quick Pick,0.318
C0670,Digital Habits That Reduce Daily Friction That Actually Last,Lifestyle,Fashion,routine|habits|lifestyle|student life,Podcast,Curious,Moderate,28,Medium,Morning,Online,0,Evergreen,2025-11-21,57,46,85,"A moderate listen for students improving routines, spaces, and habits. It uses routine, habits, lifestyle, student life to help you make everyday student life feel a little more intentional.","Good when you have about 28 minutes, want something curious, and prefer a medium option.",Student Life Edit,Read lifestyle pick,https://www.google.com/search?q=Lifestyle+Fashion+Digital+Habits+That+Reduce+Daily+Friction+That+Actually+Last,Worth Your Time,0.501
C0671,Low-Cost Weekend Plans for Students You’ll Actually Want to Attend,Events,Local Events,campus|things to do|social|weekend,Short Video,Curious,Light,8,Medium,Late Night,Hatfield,1,New,2025-09-29,66,19,84,"A light quick watch for students who want social plans without endless searching. It uses campus, things to do, social, weekend to help you discover something worth showing up for.","Good when you have about 8 minutes, want something curious, and prefer a medium option.",Campus Whatson,Check event details,https://www.google.com/search?q=Events+Local+Events+Low-Cost+Weekend+Plans+for+Students+You%E2%80%99ll+Actually+Want+to+Attend,Quick Pick,0.481
C0672,CV Tweaks That Make Student Applications Stronger for Student Professionals,Career,Interviews,networking|interview|internships|linkedin,Article,Motivated,Light,7,Low,Evening,Hatfield,1,New,2025-09-05,99,7,60,"A light read for students preparing for placements, internships, and first roles. It uses networking, interview, internships, linkedin to help you move one step closer to a stronger application or interview.","Good when you have about 7 minutes, want something motivated, and prefer a low option.",Graduate Launchpad,View career resource,https://www.google.com/search?q=Career+Interviews+CV+Tweaks+That+Make+Student+Applications+Stronger+for+Student+Professionals,Quick Pick,0.373
C0673,Local Events That Feel Social Without Being Too Much This Month,Events,Social Activities,social|weekend|workshops|local,Carousel,Excited,Light,3,Medium,Evening,Online,0,New,2026-02-23,94,93,79,"A light swipeable checklist for students who want social plans without endless searching. It uses social, weekend, workshops, local to help you discover something worth showing up for.","Good when you have about 3 minutes, want something excited, and prefer a medium option.",Campus Whatson,Check event details,https://www.google.com/search?q=Events+Social+Activities+Local+Events+That+Feel+Social+Without+Being+Too+Much+This+Month,Quick Pick,0.653
C0674,The Best Group Study Strategies for Busy Weeks for Busy Weeks,Study,Note Taking,deep work|flashcards|exam prep|focus,Checklist,Motivated,Light,10,High,Late Night,Remote,0,Evergreen,2025-11-21,48,46,63,"A light checklist for students balancing lectures, deadlines, and revision. It uses deep work, flashcards, exam prep, focus to help you turn a scattered study session into a focused next step.","Good when you have about 10 minutes, want something motivated, and prefer a high option.",Campus Study Hub,Open study guide,https://www.google.com/search?q=Study+Note+Taking+The+Best+Group+Study+Strategies+for+Busy+Weeks+for+Busy+Weeks,Quick Pick,0.17
C0675,A Realistic LinkedIn Routine for Students for Student Professionals,Career,CVs,linkedin|jobs|networking|interview,Article,Motivated,Light,6,Low,Weekend,Online,0,New,2025-10-07,61,23,88,"A light read for students preparing for placements, internships, and first roles. It uses linkedin, jobs, networking, interview to help you move one step closer to a stronger application or interview.","Good when you have about 6 minutes, want something motivated, and prefer a low option.",Graduate Launchpad,View career resource,https://www.google.com/search?q=Career+CVs+A+Realistic+LinkedIn+Routine+for+Students+for+Student+Professionals,Quick Pick,0.608
C0676,A Simple Weekly Reset Routine for Students for Students,Productivity,Apps,workflow|time blocking|focus|discipline,Short Video,Motivated,Deep,6,Medium,Weekend,Online,0,Evergreen,2025-10-09,62,24,94,"A deep quick watch for students who want lighter systems that still work. It uses workflow, time blocking, focus, discipline to help you make the next hour easier to plan and finish.","Good when you have about 6 minutes, want something motivated, and prefer a medium option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Apps+A+Simple+Weekly+Reset+Routine+for+Students+for+Students,Quick Pick,0.567
C0677,Budget-Friendly Food Spots Worth Trying This Week for Rainy Evenings,Food,Takeaway Picks,student food|budget meals|quick meals|cheap eats,Carousel,Energetic,Moderate,3,Medium,Late Night,Remote,0,Evergreen,2025-09-11,38,10,77,"A moderate swipeable checklist for students who want easy food choices. It uses student food, budget meals, quick meals, cheap eats to help you find a realistic meal option around time and budget.","Good when you have about 3 minutes, want something energetic, and prefer a medium option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Takeaway+Picks+Budget-Friendly+Food+Spots+Worth+Trying+This+Week+for+Rainy+Evenings,Quick Pick,0.232
C0678,Budget-Friendly Food Spots Worth Trying This Week for Shared Kitchens,Food,Cafe Guides,cheap eats|meal prep|cafes|food,Guide,Relaxed,Moderate,33,Medium,Weekend,Hatfield,1,New,2025-11-09,42,40,81,"A moderate step-by-step guide for students who want easy food choices. It uses cheap eats, meal prep, cafes, food to help you find a realistic meal option around time and budget.","Good when you have about 33 minutes, want something relaxed, and prefer a medium option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Cafe+Guides+Budget-Friendly+Food+Spots+Worth+Trying+This+Week+for+Shared+Kitchens,Deep Dive,0.364
C0679,Campus Events Worth Leaving Your Room For Near Campus,Events,Local Events,workshops|campus|events|weekend,Article,Curious,Light,5,Medium,Evening,Remote,0,Recent,2026-03-02,80,96,73,"A light read for students who want social plans without endless searching. It uses workshops, campus, events, weekend to help you discover something worth showing up for.","Good when you have about 5 minutes, want something curious, and prefer a medium option.",Campus Whatson,Check event details,https://www.google.com/search?q=Events+Local+Events+Campus+Events+Worth+Leaving+Your+Room+For+Near+Campus,Quick Pick,0.535
C0680,Campus Events Worth Leaving Your Room For This Month,Events,Workshops,weekend|social|things to do|workshops,Guide,Excited,Moderate,34,Free,Evening,Watford,1,Evergreen,2025-12-09,18,55,80,"A moderate step-by-step guide for students who want social plans without endless searching. It uses weekend, social, things to do, workshops to help you discover something worth showing up for.","Good when you have about 34 minutes, want something excited, and prefer a free option.",Campus Whatson,Check event details,https://www.google.com/search?q=Events+Workshops+Campus+Events+Worth+Leaving+Your+Room+For+This+Month,Deep Dive,0.454
C0681,Discount Bundles Worth Checking Before the Weekend That Actually Feel Useful,Deals,Cheap Finds,shopping|value|deals|subscriptions,Short Video,Curious,Moderate,8,Free,Late Night,Online,0,Recent,2025-11-23,72,47,82,"A moderate quick watch for students watching price and value. It uses shopping, value, deals, subscriptions to help you spot a useful saving before it disappears.","Good when you have about 8 minutes, want something curious, and prefer a free option.",Student Deals Watch,View deal,https://www.google.com/search?q=Deals+Cheap+Finds+Discount+Bundles+Worth+Checking+Before+the+Weekend+That+Actually+Feel+Useful,Quick Pick,0.636
C0682,Low-Equipment Fitness Routines That Still Feel Effective on Restless Days,Fitness,Stretching,beginner|walking|gym|fitness,Article,Focused,Light,8,Free,Afternoon,London,1,Evergreen,2025-10-08,87,24,66,"A light read for students who want simple, doable exercise. It uses beginner, walking, gym, fitness to help you fit movement around a student schedule.","Good when you have about 8 minutes, want something focused, and prefer a free option.",Small Wins Fitness,Start routine,https://www.google.com/search?q=Fitness+Stretching+Low-Equipment+Fitness+Routines+That+Still+Feel+Effective+on+Restless+Days,Quick Pick,0.43
C0683,Flashcard Systems Students Actually Keep Using on a Tight Timetable,Study,Exam Prep,revision|notes|students|focus,Checklist,Focused,Deep,12,Low,Weekend,Online,0,New,2026-01-09,77,70,91,"A deep checklist for students balancing lectures, deadlines, and revision. It uses revision, notes, students, focus to help you turn a scattered study session into a focused next step.","Good when you have about 12 minutes, want something focused, and prefer a low option.",Campus Study Hub,Open study guide,https://www.google.com/search?q=Study+Exam+Prep+Flashcard+Systems+Students+Actually+Keep+Using+on+a+Tight+Timetable,Worth Your Time,0.82
C0684,Energetic Tracks for a Better Start to the Day That Feel Fresh,Music,Study Playlists,music|focus music|party|indie,Carousel,Relaxed,Moderate,5,Medium,Morning,Online,0,Recent,2025-10-21,32,30,81,"A moderate swipeable checklist for students who use music to focus, relax, or reset. It uses music, focus music, party, indie to help you match the soundtrack to your current energy.","Good when you have about 5 minutes, want something relaxed, and prefer a medium option.",Mood Mix Desk,Play this mix,https://www.google.com/search?q=Music+Study+Playlists+Energetic+Tracks+for+a+Better+Start+to+the+Day+That+Feel+Fresh,Quick Pick,0.328
C0685,Underrated Series to Start When You Need a Reset This Weekend,Entertainment,Movies,movies|shows|anime|weekend watch,Article,Relaxed,Deep,4,Medium,Weekend,Online,0,New,2025-10-20,55,30,77,"A deep read for students looking for a better study break. It uses movies, shows, anime, weekend watch to help you choose a break that will not swallow the whole evening.","Good when you have about 4 minutes, want something relaxed, and prefer a medium option.",Study Break Queue,Open recommendation,https://www.google.com/search?q=Entertainment+Movies+Underrated+Series+to+Start+When+You+Need+a+Reset+This+Weekend,Quick Pick,0.331
C0686,Budget-Friendly Food Spots Worth Trying This Week This Week,Food,Budget Meals,food|meal prep|quick meals|cheap eats,Article,Curious,Light,7,Low,Weekend,Online,0,Recent,2025-12-16,71,58,72,"A light read for students who want easy food choices. It uses food, meal prep, quick meals, cheap eats to help you find a realistic meal option around time and budget.","Good when you have about 7 minutes, want something curious, and prefer a low option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Budget+Meals+Budget-Friendly+Food+Spots+Worth+Trying+This+Week+This+Week,Quick Pick,0.499
C0687,Questions to Ask at Networking Events That Lead Somewhere That Recruiters Notice,Career,Side Hustles,jobs|internships|career|networking,Long Video,Curious,Moderate,22,High,Weekend,Hatfield,1,Evergreen,2025-10-16,52,28,78,"A moderate deep-dive video for students preparing for placements, internships, and first roles. It uses jobs, internships, career, networking to help you move one step closer to a stronger application or interview.","Good when you have about 22 minutes, want something curious, and prefer a high option.",Graduate Launchpad,View career resource,https://www.google.com/search?q=Career+Side+Hustles+Questions+to+Ask+at+Networking+Events+That+Lead+Somewhere+That+Recruiters+Notice,Worth Your Time,0.325
C0688,Low-Cost Finds That Make Daily Life Easier This Week,Deals,Cheap Finds,shopping|subscriptions|value|student offers,Article,Curious,Moderate,5,High,Afternoon,London,1,Recent,2025-12-13,45,57,66,"A moderate read for students watching price and value. It uses shopping, subscriptions, value, student offers to help you spot a useful saving before it disappears.","Good when you have about 5 minutes, want something curious, and prefer a high option.",Student Deals Watch,View deal,https://www.google.com/search?q=Deals+Cheap+Finds+Low-Cost+Finds+That+Make+Daily+Life+Easier+This+Week,Quick Pick,0.202
C0689,Cheap Meals You Can Make in Under 20 Minutes for Shared Kitchens,Food,Budget Meals,budget meals|student food|cafes|meal prep,Short Video,Relaxed,Moderate,3,Free,Afternoon,London,1,Evergreen,2026-02-03,77,83,65,"A moderate quick watch for students who want easy food choices. It uses budget meals, student food, cafes, meal prep to help you find a realistic meal option around time and budget.","Good when you have about 3 minutes, want something relaxed, and prefer a free option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Budget+Meals+Cheap+Meals+You+Can+Make+in+Under+20+Minutes+for+Shared+Kitchens,Quick Pick,0.508
C0690,How to Organize a Semester Without Overcomplicating It for Students,Productivity,Routines,discipline|workflow|focus|productivity,Guide,Motivated,Moderate,26,Medium,Late Night,London,1,Recent,2025-09-06,76,8,83,"A moderate step-by-step guide for students who want lighter systems that still work. It uses discipline, workflow, focus, productivity to help you make the next hour easier to plan and finish.","Good when you have about 26 minutes, want something motivated, and prefer a medium option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Routines+How+to+Organize+a+Semester+Without+Overcomplicating+It+for+Students,Worth Your Time,0.492
C0691,Digital Tools for Staying Organised Across Everything That Students Keep Reusing,Tech,Gadgets,ai tools|digital|apps|student tools,Short Video,Motivated,Deep,3,Low,Evening,Online,0,New,2026-02-15,33,89,70,"A deep quick watch for students who want useful digital shortcuts. It uses ai tools, digital, apps, student tools to help you find a practical tool before falling into app overload.","Good when you have about 3 minutes, want something motivated, and prefer a low option.",Useful Tech Shelf,Explore tool,https://www.google.com/search?q=Tech+Gadgets+Digital+Tools+for+Staying+Organised+Across+Everything+That+Students+Keep+Reusing,Quick Pick,0.39
